Candidate List of SVHC for authorisation
Note: Group entries are split in different rows.
Export date: 11-mrt-2026 17:20:40


"Substance Identifier"	""	
"Reden voor opname "	""	
"Datum van opname  (from)"	""	
"Datum van opname  (to)"	""	



"Naam van de stof "	"Description"	"EG-nr. "	"CAS-nr. "	"Reden voor opname "	"Datum van opname "	"Besluit "	"IUCLID-gegevensset "	"Ondersteunend document "	"Reactie op commentaren "	"Opmerkingen "	
"20-[4-(1,1,3,3-tetramethylbutyl)phenoxy]-3,6,9,12,15,18-hexaoxaicosan-1-ol"	""	"219-682-8"	"2497-59-8"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/b823f588-7c35-4bad-9e3c-b639b627df8f"	"https://echa.europa.eu/documents/10162/f6ae4ec7-0a73-45eb-bafb-43e37bd3b42e"	"https://echa.europa.eu/documents/10162/430c2613-588f-8b08-8a72-df4013727ef8"	"https://echa.europa.eu/documents/10162/e3830756-209a-a21c-95ea-fad990b6748a"	""	
"Poly(oxy-1,2-ethanediyl), α-[(1,1,3,3-tetramethylbutyl)phenyl]-ω-hydroxy-"	""	"-"	"9036-19-5"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/b823f588-7c35-4bad-9e3c-b639b627df8f"	"https://echa.europa.eu/documents/10162/f6ae4ec7-0a73-45eb-bafb-43e37bd3b42e"	"https://echa.europa.eu/documents/10162/430c2613-588f-8b08-8a72-df4013727ef8"	"https://echa.europa.eu/documents/10162/e3830756-209a-a21c-95ea-fad990b6748a"	""	
"2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethanol"	""	"-"	"2315-67-5"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/b823f588-7c35-4bad-9e3c-b639b627df8f"	"https://echa.europa.eu/documents/10162/f6ae4ec7-0a73-45eb-bafb-43e37bd3b42e"	"https://echa.europa.eu/documents/10162/430c2613-588f-8b08-8a72-df4013727ef8"	"https://echa.europa.eu/documents/10162/e3830756-209a-a21c-95ea-fad990b6748a"	""	
"2-[2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethoxy]ethanol"	""	"-"	"2315-61-9"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/b823f588-7c35-4bad-9e3c-b639b627df8f"	"https://echa.europa.eu/documents/10162/f6ae4ec7-0a73-45eb-bafb-43e37bd3b42e"	"https://echa.europa.eu/documents/10162/430c2613-588f-8b08-8a72-df4013727ef8"	"https://echa.europa.eu/documents/10162/e3830756-209a-a21c-95ea-fad990b6748a"	""	
"Polyethylene glycol p-(1,1,3,3-tetramethylbutyl)phenyl ether"	""	"-"	"9002-93-1"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/b823f588-7c35-4bad-9e3c-b639b627df8f"	"https://echa.europa.eu/documents/10162/f6ae4ec7-0a73-45eb-bafb-43e37bd3b42e"	"https://echa.europa.eu/documents/10162/430c2613-588f-8b08-8a72-df4013727ef8"	"https://echa.europa.eu/documents/10162/e3830756-209a-a21c-95ea-fad990b6748a"	""	
"4,4'-oxydianiline and its salts"	""	"-"	"-"	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/7e13f20e-aa4c-4ab9-9b57-f0bd3cf750c9"	"https://echa.europa.eu/documents/10162/390a50ab-4461-49fb-87da-b366f77c105b"	"https://echa.europa.eu/documents/10162/80464fce-e4ae-4e28-b6a0-8e332daaeb95"	"https://echa.europa.eu/documents/10162/2b197fb5-9330-3567-b9af-f10f7ef30cc6"	""	
"4,4'-oxydianiline"	""	"202-977-0"	"101-80-4"	"Carcinogenic (Article 57a)""Mutagenic (Article 57b)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/7e13f20e-aa4c-4ab9-9b57-f0bd3cf750c9"	"https://echa.europa.eu/documents/10162/390a50ab-4461-49fb-87da-b366f77c105b"	"https://echa.europa.eu/documents/10162/80464fce-e4ae-4e28-b6a0-8e332daaeb95"	"https://echa.europa.eu/documents/10162/2b197fb5-9330-3567-b9af-f10f7ef30cc6"	""	
"4,4'-methylenedi-o-toluidine"	""	"212-658-8"	"838-88-0"	"Carcinogenic (Article 57a)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/aa8680a2-aecb-4b86-b4e9-e6d6ba41ed42"	"https://echa.europa.eu/documents/10162/7fabc585-9a8c-4105-99ad-4083a41b2310"	"https://echa.europa.eu/documents/10162/42094854-61af-4a51-abc4-0f85ef9bd51e"	"https://echa.europa.eu/documents/10162/a16f7d17-5558-227d-65bc-d628d6209328"	""	
"3-ethyl-2-methyl-2-(3-methylbutyl)-1,3-oxazolidine"	"ZOLDINE MS-PLUS"	"421-150-7"	"143860-04-2"	"Toxic for reproduction (Article 57c)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/2e6fa094-c665-4367-b4d6-d61b841e82c3"	"https://echa.europa.eu/documents/10162/c2ba8775-69b2-4dbe-b725-54e8219f10ae"	"https://echa.europa.eu/documents/10162/782e61c7-07e8-42be-bfb7-99c2bdab913a"	"https://echa.europa.eu/documents/10162/45e26414-e789-45a9-302a-4ce0ddef9981"	""	
"1-bromopropane (n-propyl bromide)"	""	"203-445-0"	"106-94-5"	"Toxic for reproduction (Article 57c)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/322977d5-5c50-467b-a5aa-14dd621301af"	"https://echa.europa.eu/documents/10162/0fde3877-5c84-4343-ad20-a3327752a13a"	"https://echa.europa.eu/documents/10162/cfa3375a-66c2-02a7-43c1-3760fb518448"	"https://echa.europa.eu/documents/10162/fb68a467-fa8f-3ea3-3735-3dde15221666"	""	
"1,2-diethoxyethane"	""	"211-076-1"	"629-14-1"	"Toxic for reproduction (Article 57c)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/c5d3b97f-9168-4c49-aa69-9197cd899a8d"	"https://echa.europa.eu/documents/10162/8393ce5a-9456-4abb-b6ba-008e68941823"	"https://echa.europa.eu/documents/10162/8c04401d-d0bb-409c-9250-c6e574f47305"	"https://echa.europa.eu/documents/10162/53a23e4f-6934-d9d1-a3cb-3d8bcffbf224"	""	
"1,2-Benzenedicarboxylic acid, dipentyl ester, branched and linear"	""	"284-032-2"	"84777-06-0"	"Toxic for reproduction (Article 57c)"	"19-dec-2012"	"https://echa.europa.eu/documents/10162/cdf66098-5920-44ea-9d26-aaa390c5d5ef"	"https://echa.europa.eu/documents/10162/6f9bf9c8-8442-48fe-b38e-4dca50adea4c"	"https://echa.europa.eu/documents/10162/329c8367-0ec9-426b-bcfe-27ddf27fb777"	"https://echa.europa.eu/documents/10162/28bc2e86-e6e2-569b-45ab-724e664a3b24"	""	
"α,α-Bis[4-(dimethylamino)phenyl]-4 (phenylamino)naphthalene-1-methanol (C.I. Solvent Blue 4)"	"with ≥ 0.1% of Michler's ketone (EC No. 202-027-5) or Michler's base (EC No. 202-959-2)"	"229-851-8"	"6786-83-0"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/6ea9ffc1-a165-4afc-b504-af2bc3694c64"	"https://echa.europa.eu/documents/10162/09c5c1e5-3d1f-4c79-8d8a-f142e7dc42ab"	"https://echa.europa.eu/documents/10162/d3bc3564-1f27-4b6b-b076-695ee0a3ad10"	"https://echa.europa.eu/documents/10162/15746c0a-be4d-7014-cf24-9b893fc46146"	""	
"N,N,N',N'-tetramethyl-4,4'-methylenedianiline (Michler’s base)"	""	"202-959-2"	"101-61-1"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/55c7a0fd-13f8-41bd-b1b2-123cdeef4434"	"https://echa.europa.eu/documents/10162/bb71dff3-cbb8-42e4-8d18-529e5876b710"	"https://echa.europa.eu/documents/10162/14f93f87-28aa-4295-a2a6-6b18e53abbf2"	"https://echa.europa.eu/documents/10162/39e9a04b-b21f-83a5-c892-0922c59f6570"	""	
"Lead(II) bis(methanesulfonate)"	"-"	"401-750-5"	"17570-76-2"	"Toxic for reproduction (Article 57c)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/670a5290-68d3-4b88-83e8-6c06a4e430a8"	"https://echa.europa.eu/documents/10162/71993287-68f1-43c4-a13e-326ad171b80c"	"https://echa.europa.eu/documents/10162/ec18fb5f-b968-4e34-a146-e696fccad746"	"https://echa.europa.eu/documents/10162/2cba9d62-81b9-7a72-e33f-4d0674fd7aff"	""	
"Formamide"	""	"200-842-0"	"75-12-7"	"Toxic for reproduction (Article 57c)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/64c72b55-a1da-47ef-b47d-edad9c9f124e"	"https://echa.europa.eu/documents/10162/a330365d-7a44-43a1-a896-0fec7f34c4e6"	"https://echa.europa.eu/documents/10162/4ff18575-7bcc-4e02-96db-1090a1bdd3a1"	"https://echa.europa.eu/documents/10162/ed0578c2-0153-12b5-fe8f-b9e1b2923a40"	""	
"Diboron trioxide"	""	"215-125-8"	"1303-86-2"	"Toxic for reproduction (Article 57c)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/c42c7cd8-b8d9-4a53-987e-55f8b377ea03"	"https://echa.europa.eu/documents/10162/de509422-112a-4234-8e67-3260d2051364"	"https://echa.europa.eu/documents/10162/6b35228c-45c4-4ed8-88b0-823fafb0d795"	"https://echa.europa.eu/documents/10162/07417d9a-29c2-61e2-135b-2084d2c8d350"	""	
"[4-[[4-anilino-1-naphthyl][4-(dimethylamino)phenyl]methylene]cyclohexa-2,5-dien-1-ylidene] dimethylammonium chloride (C.I. Basic Blue 26)"	"with ≥ 0.1% of Michler's ketone (EC No. 202-027-5) or Michler's base (EC No. 202-959-2)"	"219-943-6"	"2580-56-5"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/4575515a-f67b-447e-afb0-9de9bdf2d8b4"	"https://echa.europa.eu/documents/10162/e788094b-c091-40fc-af06-0cb993da22ef"	"https://echa.europa.eu/documents/10162/4005564c-2ff2-4ea5-941d-04525939d70b"	"https://echa.europa.eu/documents/10162/03e30fbb-e4b7-4ff1-8c54-cfba9e21d505"	""	
"[4-[4,4'-bis(dimethylamino) benzhydrylidene]cyclohexa-2,5-dien-1-ylidene]dimethylammonium chloride (C.I. Basic Violet 3)"	"with ≥ 0.1% of Michler's ketone (EC No. 202-027-5) or Michler's base (EC No. 202-959-2)"	"208-953-6"	"548-62-9"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/9c2106dd-ab9a-415d-8b47-039c5b5b223a"	"https://echa.europa.eu/documents/10162/2b47d136-adc9-46de-88c8-4ac990880005"	"https://echa.europa.eu/documents/10162/a3290dc9-a3e1-4a9d-8e58-102dca785d19"	"https://echa.europa.eu/documents/10162/67b63e21-6302-ef0d-b8b9-fa3c26a9e2bf"	""	
"4,4'-bis(dimethylamino)benzophenone (Michler’s ketone)"	""	"202-027-5"	"90-94-8"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/fb031b0c-5e13-438a-a0ad-334a822c2e04"	"https://echa.europa.eu/documents/10162/a32d3dd2-1045-457b-9a6b-988bc641e662"	"https://echa.europa.eu/documents/10162/3cbcf0fc-f6bc-4d08-8dcf-b2837657e1c5"	"https://echa.europa.eu/documents/10162/f793511d-97cb-70a6-6fa7-ae48395ce858"	""	
"4,4'-bis(dimethylamino)-4''-(methylamino)trityl alcohol"	"with ≥ 0.1% of Michler's ketone (EC No. 202-027-5) or Michler's base (EC No. 202-959-2)"	"209-218-2"	"561-41-1"	"Carcinogenic (Article 57a)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/bcf29e5e-c152-4f88-8df9-1f9515582e3e"	"https://echa.europa.eu/documents/10162/0bc3c72f-1e50-45e7-98c4-595639fe3010"	"https://echa.europa.eu/documents/10162/4300b1a0-79ae-4d90-bcac-07a34691c435"	"https://echa.europa.eu/documents/10162/3905164d-a630-516a-720a-ebaf0b47d0c1"	""	
"1,3,5-tris[(2S and 2R)-2,3-epoxypropyl]-1,3,5-triazine-2,4,6-(1H,3H,5H)-trione (β-TGIC)"	"-"	"423-400-0"	"59653-74-6"	"Mutagenic (Article 57b)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/b396da4a-879d-4d97-88c0-f2a97c3160e2"	"https://echa.europa.eu/documents/10162/1b1db3da-9d3c-4dd9-aec6-82e5f2bb9681"	"https://echa.europa.eu/documents/10162/9c7289c0-b92d-46cb-9007-6a919f003935"	"https://echa.europa.eu/documents/10162/94969b35-04d7-5cc9-d1b0-bd120223a3c2"	""	
"1,3,5-Tris(oxiran-2-ylmethyl)-1,3,5-triazinane-2,4,6-trione (TGIC)"	""	"219-514-3"	"2451-62-9"	"Mutagenic (Article 57b)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/f4f2cac7-9277-4dd0-bcfc-a0b3134331a3"	"https://echa.europa.eu/documents/10162/5e64cc7a-5599-48af-86ea-4cd5d853cb9a"	"https://echa.europa.eu/documents/10162/b0f7fcea-3dd5-4281-ab06-fd46c48d2ec2"	"https://echa.europa.eu/documents/10162/41e3ed1d-b112-e10c-31e1-11fd05c61743"	""	
"1,2-bis(2-methoxyethoxy)ethane (TEGDME; triglyme)"	""	"203-977-3"	"112-49-2"	"Toxic for reproduction (Article 57c)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/1797f7da-12f2-4db5-95ee-d8b2f119255b"	"https://echa.europa.eu/documents/10162/077454da-571b-43dd-98c6-ce04427310e9"	"https://echa.europa.eu/documents/10162/04a4b3ea-09d6-439a-bf05-079784355127"	"https://echa.europa.eu/documents/10162/08fead86-7723-14f9-4c68-fad56f67e321"	""	
"1, 2-dimethoxyethane; ethylene glycol dimethyl ether (EGDME)"	""	"203-794-9"	"110-71-4"	"Toxic for reproduction (Article 57c)"	"18-jun-2012"	"https://echa.europa.eu/documents/10162/8baf4265-833f-467d-bb3d-cf3dfe92be88"	"https://echa.europa.eu/documents/10162/964d2219-db3d-4fd4-8fb4-5264b7cea5ab"	"https://echa.europa.eu/documents/10162/466dce51-6adf-4936-874b-2c1fe8c9de5e"	"https://echa.europa.eu/documents/10162/1d689ed5-8d41-62e9-16c9-6d687bf28377"	""	
"Zirconia Aluminosilicate Refractory Ceramic Fibres"	"are fibres covered by index number 650-017-00-8 in Annex VI, part 3, table 3.1 of Regulation (EC) No 1272/2008 of the European Parliament and of the Council of 16 December 2008 on classification, labelling and packaging of substances and mixtures, and fulfil the three following conditions: a) oxides of aluminium, silicon and zirconium are the main components present (in the fibres) within variable concentration ranges b) fibres have a length weighted geometric mean diameter less two standard geometric errors of 6 or less micrometres (µm). c) alkaline oxide and alkali earth oxide (Na2O+K2O+CaO+MgO+BaO) content less or equal to 18% by weight"	"-"	"-"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/0d43d978-af14-4acf-9613-95d028fef958""https://echa.europa.eu/documents/10162/46da04ed-c0ac-482e-aa63-c75553312e84"	"https://echa.europa.eu/documents/10162/a9f47855-ffbe-4312-84f9-8d74aa409f00"	"https://echa.europa.eu/documents/10162/8190e8e4-e315-4bcb-91f5-1548fbe46bc1"	"https://echa.europa.eu/documents/10162/93002806-25a6-a48a-adf8-1626177e6722"	""	
"Refractories, fibers, aluminosilicate"	""	"-"	"142844-00-6"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/0d43d978-af14-4acf-9613-95d028fef958""https://echa.europa.eu/documents/10162/46da04ed-c0ac-482e-aa63-c75553312e84"	"https://echa.europa.eu/documents/10162/a9f47855-ffbe-4312-84f9-8d74aa409f00"	"https://echa.europa.eu/documents/10162/8190e8e4-e315-4bcb-91f5-1548fbe46bc1"	"https://echa.europa.eu/documents/10162/93002806-25a6-a48a-adf8-1626177e6722"	""	
"Trilead diarsenate"	""	"222-979-5"	"3687-31-8"	"Carcinogenic (Article 57a)""Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/f94e0b50-062a-4150-8652-f5d3ac218fcd"	"https://echa.europa.eu/documents/10162/18ce9105-2407-45b5-852b-5329e6042900"	"https://echa.europa.eu/documents/10162/69699398-ddf0-4188-988f-a2464175a019"	"https://echa.europa.eu/documents/10162/7fe7b854-e3c4-0da8-4611-ba59657eb361"	""	
"Potassium hydroxyoctaoxodizincatedichromate"	""	"234-329-8"	"11103-86-9"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/cbc1bcf1-2910-4813-a818-9f2069f69b3c"	"https://echa.europa.eu/documents/10162/2869cfe1-049b-43b2-a1b0-c8503d2c2586"	"https://echa.europa.eu/documents/10162/fb533ed0-2765-4ad3-acf7-79d9ca8a5b02"	"https://echa.europa.eu/documents/10162/82f1b187-86e9-a2c1-05ce-37037c0d42c8"	""	
"Phenolphthalein"	""	"201-004-7"	"77-09-8"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/37893eb4-a79b-4982-a3f0-34438dc72904"	"https://echa.europa.eu/documents/10162/2cc034c5-ecbf-4c6c-8de4-9085c3e4f2a0"	"https://echa.europa.eu/documents/10162/1f29b212-4a70-40c0-94de-8dfce7791aa9"	"https://echa.europa.eu/documents/10162/e77f71f2-2587-e6a6-3e18-41c44ad031cf"	""	
"Pentazinc chromate octahydroxide"	""	"256-418-0"	"49663-84-5"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/756bf74c-275b-4779-8d92-83fc3ac27318"	"https://echa.europa.eu/documents/10162/3acce581-104b-4f80-8b0b-94728b9d501c"	"https://echa.europa.eu/documents/10162/ce28c0be-379f-461e-9197-3af36d5c7f53"	"https://echa.europa.eu/documents/10162/15a09341-5a63-825f-9677-995a7685a951"	""	
"N,N-dimethylacetamide"	""	"204-826-4"	"127-19-5"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/65231f68-fe7a-4712-9f3a-99a9fdfb7dea"	"https://echa.europa.eu/documents/10162/f3d28fdc-113a-454a-9de2-e5fa2bb7786d"	"https://echa.europa.eu/documents/10162/42751bc8-cad5-4035-82ea-a91c0efe5768"	"https://echa.europa.eu/documents/10162/2349dc58-0d76-f548-d77f-a2d40eab4bb3"	""	
"Lead styphnate"	""	"239-290-0"	"15245-44-0"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/9f6e771e-a50c-4079-9a1a-1d2441ed0033"	"https://echa.europa.eu/documents/10162/940e8b74-d5c3-446e-a041-b86297a880c6"	"https://echa.europa.eu/documents/10162/fbb1d8a9-4e09-4c36-8e79-c46f9a73bb7c"	"https://echa.europa.eu/documents/10162/1518f0d7-21c6-797c-1e0f-99db6a1c573c"	""	
"Lead dipicrate"	""	"229-335-2"	"6477-64-1"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/3a01a0ae-69e4-4b0c-8d87-e5c42e8586a3"	"https://echa.europa.eu/documents/10162/0a46d3e7-e3be-46bc-886b-d04e944ad448"	"https://echa.europa.eu/documents/10162/8a7c6915-0578-4c50-8fea-5208e237e0a7"	"https://echa.europa.eu/documents/10162/047d6d28-1493-63ea-5c06-69f94dda35dd"	""	
"Lead diazide, Lead azide"	""	"236-542-1"	"13424-46-9"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/defeb72b-e314-4707-b01d-dd25464eb5f1"	"https://echa.europa.eu/documents/10162/cacccb51-ab67-4ee5-803f-f147d01feddc"	"https://echa.europa.eu/documents/10162/9890a34b-0a57-4286-a2ab-b226ba3dfef3"	"https://echa.europa.eu/documents/10162/72716893-7cd5-259b-b02e-27a8251b3d16"	""	
"Formaldehyde, oligomeric reaction products with aniline"	""	"500-036-1"	"25214-70-4"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/f5ad72aa-57b0-456b-acca-080ea744a5d1"	"https://echa.europa.eu/documents/10162/3ccc2258-f2d9-4330-b218-b781178c00a2"	"https://echa.europa.eu/documents/10162/9cd084c9-8c83-4cf4-81c9-f43d5c1f1fe8"	"https://echa.europa.eu/documents/10162/9ccd6638-ecf1-3cd8-1f64-f7b0c6e931a4"	""	
"Dichromium tris(chromate)"	""	"246-356-2"	"24613-89-6"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/b5600741-d5d7-413c-9755-625a596d1ee1"	"https://echa.europa.eu/documents/10162/3d86d90e-9593-4987-9856-639068f57402"	"https://echa.europa.eu/documents/10162/6426d317-2c05-40ba-90ae-0fbd67774f53"	"https://echa.europa.eu/documents/10162/2e3dc8f8-6055-183f-fc46-f86b85b089b6"	""	
"Calcium arsenate"	""	"231-904-5"	"7778-44-1"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/cb4e87e7-ebdc-4a02-8333-7b30084a9be4"	"https://echa.europa.eu/documents/10162/00c3ba78-f33e-461f-9fdd-4c365f2b5b23"	"https://echa.europa.eu/documents/10162/ccc629ba-7feb-462d-bce8-86ac200de8f5"	"https://echa.europa.eu/documents/10162/79ea9462-05c3-e0bd-c4ca-5fe289ab6a86"	""	
"Bis(2-methoxyethyl) phthalate"	""	"204-212-6"	"117-82-8"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/18fc6f65-fb18-4151-b737-45ba0aefb181"	"https://echa.europa.eu/documents/10162/5d0a79ed-4557-4a6c-8017-fda04a4eb326"	"https://echa.europa.eu/documents/10162/bee2930b-03bb-4293-bda1-89381f8da2a6"	"https://echa.europa.eu/documents/10162/d4c509f3-22a8-ae10-60b3-84c2b574e4e2"	""	
"Bis(2-methoxyethyl) ether"	""	"203-924-4"	"111-96-6"	"Toxic for reproduction (Article 57c)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/ee023359-daa8-43a2-8c82-242f0a7588f7"	"https://echa.europa.eu/documents/10162/169db6b2-a42d-46f3-8daf-a7d8385e84b4"	"https://echa.europa.eu/documents/10162/2e6c10fa-03d5-47b2-9337-e047743554b9"	"https://echa.europa.eu/documents/10162/da73be84-553c-2cdb-6c20-6f329649af7c"	""	
"Arsenic acid"	""	"231-901-9"	"7778-39-4"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/3646fac6-947b-41ea-b3bf-e231511be65c"	"https://echa.europa.eu/documents/10162/c61d2694-b4f4-41c0-93da-68e959341b9c"	"https://echa.europa.eu/documents/10162/bc77d03b-2f02-4084-8fab-2b8d586f342a"	"https://echa.europa.eu/documents/10162/704cd872-1329-10b8-7326-3d93eea4c147"	""	
"Aluminosilicate Refractory Ceramic Fibres"	"are fibres covered by index number 650-017-00-8 in Annex VI, part 3, table 3.1 of Regulation (EC) No 1272/2008 of the European Parliament and of the Council of 16 December 2008 on classification, labelling and packaging of substances and mixtures, and fulfil the three following conditions: a) oxides of aluminium and silicon are the main components present (in the fibres) within variable concentration ranges b) fibres have a length weighted geometric mean diameter less two standard geometric errors of 6 or less micrometres (µm) c) alkaline oxide and alkali earth oxide (Na2O+K2O+CaO+MgO+BaO) content less or equal to 18% by weight"	"-"	"-"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/df7f314c-bda4-496c-8d86-04fe2421e157""https://echa.europa.eu/documents/10162/9c0854f5-3f46-4dc5-9776-72ac20f908e2"	"https://echa.europa.eu/documents/10162/71a6c340-4c9c-41d9-8c26-6e8d3236e456"	"https://echa.europa.eu/documents/10162/611cb779-7564-4a89-b381-c5a126b5a04b"	"https://echa.europa.eu/documents/10162/c7882d5b-b6f3-94ca-c81a-756cf2d5c130"	""	
"Refractories, fibers, aluminosilicate"	""	"-"	"142844-00-6"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/df7f314c-bda4-496c-8d86-04fe2421e157""https://echa.europa.eu/documents/10162/9c0854f5-3f46-4dc5-9776-72ac20f908e2"	"https://echa.europa.eu/documents/10162/71a6c340-4c9c-41d9-8c26-6e8d3236e456"	"https://echa.europa.eu/documents/10162/611cb779-7564-4a89-b381-c5a126b5a04b"	"https://echa.europa.eu/documents/10162/c7882d5b-b6f3-94ca-c81a-756cf2d5c130"	""	
"4-(1,1,3,3-tetramethylbutyl)phenol"	""	"205-426-2"	"140-66-9"	"Endocrine disrupting properties (Article 57(f) - environment)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/189c55b4-d54b-4271-9e50-ce798faf9f4c"	"https://echa.europa.eu/documents/10162/4c196bd6-2a91-4cb1-82ae-c65cb8a637ac"	"https://echa.europa.eu/documents/10162/4c6cccfd-d366-4a00-87e5-65aa77181fb6"	"https://echa.europa.eu/documents/10162/a08e8cda-06ee-de39-c975-5f36973dbb63"	""	
"2-Methoxyaniline, o-Anisidine"	""	"201-963-1"	"90-04-0"	"Carcinogenic (Article 57a)"	"19-dec-2011"	"https://echa.europa.eu/documents/10162/30d99b89-85a5-45d1-8701-1ad0680afb1e"	"https://echa.europa.eu/documents/10162/80f2ea14-b438-4ae6-bbcd-b6b214c7ae04"	"https://echa.europa.eu/documents/10162/faf9ec9a-af59-4c1d-b944-cc831b3b52b3"	"https://echa.europa.eu/documents/10162/1b56118d-d4af-2d06-d15c-6e2354ff4990"	""	
